kabupaten,kab_id,provinsi,prov_id,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,total_ha,norm_2001,norm_2002,norm_2003,norm_2004,norm_2005,norm_2006,norm_2007,norm_2008,norm_2009,norm_2010,norm_2011,norm_2012,norm_2013,norm_2014,norm_2015,norm_2016,norm_2017,norm_2018,norm_2019,norm_2020,norm_2021,norm_2022,norm_2023,norm_2024,kab_id_clean,cluster,cluster_name,total_deforestasi,pulau
BATU BARA,ID-1219,SUMATERA UTARA,ID-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219,1,Zero,0.0,Sumatera
BEKASI,ID-3216,JAWA BARAT,ID-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3216,1,Zero,0.0,Jawa & Lainnya
BELITUNG,ID-1902,KEPULAUAN BANGKA BELITUNG,ID-19,0.0,0.0,0.0,508.84057488403096,806.7669447265547,1204.8028854553045,1354.400896472761,236.54630620863745,872.7614647133472,196.96769267578145,406.8895554687485,123.46715050048792,153.22033026733362,109.82622791748044,301.6195751281746,0.0,0.0,0.0,0.0,3.839141973876953,116.36448766414878,85.07625145263736,44.9937248962402,65.07954287109384,6591.462753276639,0.0,0.0,0.0,0.3756942100445992,0.5956633274738681,0.8895467277029633,1.0,0.1746501400173835,0.64438931411391,0.1454279107380543,0.3004203235012637,0.0911599739944287,0.113127753138943,0.0810884193915543,0.2226959358293961,0.0,0.0,0.0,0.0,0.0028345683939483,0.0859158377458214,0.0628146744986656,0.0332203891871427,0.0480504280826889,1902,3,Moderate,6591.46275327664,Jawa & Lainnya
BELITUNG TIMUR,ID-1906,KEPULAUAN BANGKA BELITUNG,ID-19,0.0,12.94648334350588,3.572140240478516,405.1664438110322,287.9192002380382,11.784548657226567,24.149049883650243,65.84571988755167,358.5223696846041,47.14421676025385,15.000493988037087,0.0,41.34049857788087,24.107641113281225,4.195706384277342,9.99829910278319,0.0,0.1785711120605468,14.46512652587892,19.465426727294933,67.12734278897148,1.5180963745117189,0.0,0.0,1414.4473752013184,0.0,0.0319534935364589,0.0088164760311309,1.0,0.710619560518991,0.0290856975873422,0.0596027885638852,0.162515235141886,0.884876759072914,0.1163576537010594,0.0370230413134441,0.0,0.1020333722334663,0.059500586688578,0.0103555130203087,0.0246770167063646,0.0,0.000440735196086,0.0357016893842901,0.0480430376815053,0.1656784361448239,0.0037468462596072,0.0,0.0,1906,3,Moderate,1414.4473752013187,Jawa & Lainnya
BELU,ID-5304,NUSA TENGGARA TIMUR,ID-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5304,1,Zero,0.0,Jawa & Lainnya
BENER MERIAH,ID-1117,ACEH,ID-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04116277987611,34.281776134248695,0.0,90.9957159825228,0.0,12.508738264734564,5.010329499248432,4.453635131835936,0.0,0.0,4.631708276367188,0.0,0.0,31.08621776733403,0.0,0.0,0.0,190.00928383616773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0773790579462936,0.3767405505203461,0.0,1.0,0.0,0.137465133711757,0.0550611580462837,0.0489433495164907,0.0,0.0,0.0509002893856759,0.0,0.0,0.3416228712712656,0.0,0.0,0.0,1117,3,Moderate,190.00928383616778,Sumatera
BENGKALIS,ID-1403,RIAU,ID-14,10.90455092773438,68.8923840942383,1248.1511490539428,4327.689121447911,7300.428143133512,2440.0154564453023,1470.2661324936355,1063.92697931842,1324.1055511068898,3578.228160092268,448.28988961792254,2474.2510355067484,2058.4768175537283,1040.898472204589,953.48074963379,293.5792155029299,325.220578533936,459.3136252502513,648.1007456237876,0.0,7.776204833984377,0.0,0.6255497680664063,0.0,31542.620512143592,0.0014936864953585,0.0094367594260941,0.1709695821371659,0.5927993586949226,1.0,0.3342290902130558,0.2013945077832878,0.1457348745113129,0.1813736845492123,0.4901394945524948,0.0614059724756781,0.3389186205241851,0.2819665884239746,0.142580469500767,0.1306061413029036,0.0402139723516159,0.0445481514450389,0.0629159846854,0.0887757173849269,0.0,0.0010651710668912,0.0,8.568672354576534e-05,0.0,1403,2,Declining,31542.620512143585,Sumatera
BENGKAYANG,ID-6107,KALIMANTAN BARAT,ID-61,7.507611608886721,8.16758809393191,2071.817306402502,5321.912571683351,10552.0749113565,11241.674345020314,5695.526157952939,7184.79124922588,5425.613917199774,2321.324727229036,1810.2467717918307,1607.4227837040276,827.4539734435971,861.7260462707485,678.02860650137,115.10435337536396,145.4203812927248,18.07731478522804,11.79906595458984,47.5544215148926,244.66720132446304,58.3702761657714,22.79281596679687,35.12505179443355,56314.19944965895,0.0006678374927496,0.0007265455165537,0.1842979295446543,0.4734092456646176,0.9386568750793528,1.0,0.5066439378290536,0.6391210978646168,0.4826339698768395,0.2064927924421957,0.1610299957313484,0.1429878445479131,0.0736059369848346,0.076654599646223,0.0603138452237512,0.0102390755898698,0.0129358293817807,0.0016080624852147,0.0010495826148723,0.0042301902773013,0.0217643025242803,0.0051923116053995,0.0020275285751266,0.0031245391670674,6107,2,Declining,56314.19944965895,Kalimantan
BENGKULU SELATAN,ID-1701,BENGKULU,ID-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1701,1,Zero,0.0,Sumatera
BENGKULU TENGAH,ID-1709,BENGKULU,ID-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709,1,Zero,0.0,Sumatera
BENGKULU UTARA,ID-1703,BENGKULU,ID-17,259.2342307495105,236.026506701662,1268.853067651312,1159.6882848754317,22.13832708129885,4.463396600341797,37.04564322509769,75.51928285522484,3.7491847412109394,0.0,0.0,0.0,0.0,0.0,0.0,9.551584686279304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3076.269509167369,0.2043059494897714,0.1860156331091626,1.0,0.9139657809410922,0.0174475103900545,0.00351766230002,0.0291961647645068,0.0595177525125217,0.0029547824226415,0.0,0.0,0.0,0.0,0.0,0.0,0.0075277310902196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1703,3,Moderate,3076.26950916737,Sumatera
BERAU,ID-6403,KALIMANTAN TIMUR,ID-64,5.272486541748052,21.53687722778321,7.506643347167978,22.788257037353528,2229.3498167259004,8918.126797520637,4122.919558062566,1766.4582974261143,5844.547698130521,4582.226083627588,7220.608853336578,16390.154187363376,6709.614086168958,5449.301380419087,3721.095714710549,4253.815920441672,6395.924244164475,5690.238717358578,2874.8262186097127,1385.5056176660185,2471.425714581292,1633.448833221429,1036.1740163879365,1627.790942505363,94380.6569625824,0.0003216862075533,0.0013140130947875,0.0004579971159121,0.0013903625784632,0.136017623217035,0.5441148811398255,0.2515485523157122,0.1077755753382743,0.3565889393912231,0.279571871700904,0.4405455110912615,1.0,0.4093685763701963,0.3324740767002934,0.2270323800601871,0.2595348324252688,0.3902296568445744,0.3471742030191325,0.175399583539377,0.0845327994982638,0.1507872156862766,0.0996603701556877,0.0632192964473034,0.0993151695766456,6403,0,High,94380.65696258238,Kalimantan
BIAK NUMFOR,ID-9106,PAPUA,ID-91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9106,1,Zero,0.0,Papua
BIMA,ID-5206,NUSA TENGGARA BARAT,ID-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5206,1,Zero,0.0,Jawa & Lainnya
BINTAN,ID-2101,KEPULAUAN RIAU,ID-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.664557806396487,1.1619866455078125,4.558369085693358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.384913537597658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8039186247331009,0.2549128040453676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2101,3,Moderate,9.384913537597658,Sumatera
BIREUEN,ID-1111,ACEH,ID-11,0.0,0.0,0.0,0.0,0.4453479187011719,1.5141992736816408,13.89488815917969,46.67869118314851,61.16377056343829,60.29967369995125,38.348394806626246,99.8431760742189,122.69427107350056,410.36524168684514,121.04007342529268,79.803608734131,32.598689770507775,0.6234644653320313,11.443655286290785,7.069956126780793,8.049433635014553,31.879471939194577,0.0,3.2953049255371085,1151.0513127473728,0.0,0.0,0.0,0.0,0.0010852476610117,0.0036898818902336,0.0338598076729487,0.1137491347738695,0.1490471520249103,0.1469414745071579,0.0934494223950146,0.243303199032657,0.2989879712257163,1.0,0.2949569337981599,0.1944697080242242,0.0794382332102684,0.0015192916017185,0.0278865121208866,0.0172284477547832,0.0196152910074123,0.0776856046778011,0.0,0.0080301755382386,1111,3,Moderate,1151.0513127473728,Sumatera
BLITAR,ID-3505,JAWA TIMUR,ID-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3505,1,Zero,0.0,Jawa & Lainnya
BLORA,ID-3316,JAWA TENGAH,ID-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3316,1,Zero,0.0,Jawa & Lainnya
BOALEMO,ID-7502,GORONTALO,ID-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7502,1,Zero,0.0,Sulawesi
BOGOR,ID-3201,JAWA BARAT,ID-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3201,1,Zero,0.0,Jawa & Lainnya
BOJONEGORO,ID-3522,JAWA TIMUR,ID-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3522,1,Zero,0.0,Jawa & Lainnya
BOLAANG MONGONDOW,ID-7101,SULAWESI UTARA,ID-71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7101,1,Zero,0.0,Sulawesi
BOLAANG MONGONDOW SELATAN,ID-7111,SULAWESI UTARA,ID-71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7111,1,Zero,0.0,Sulawesi
BOLAANG MONGONDOW TIMUR,ID-7110,SULAWESI UTARA,ID-71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7110,1,Zero,0.0,Sulawesi
BOLAANG MONGONDOW UTARA,ID-7108,SULAWESI UTARA,ID-71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,1,Zero,0.0,Sulawesi
BOMBANA,ID-7406,SULAWESI TENGGARA,ID-74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7406,1,Zero,0.0,Sulawesi
BONDOWOSO,ID-3511,JAWA TIMUR,ID-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3511,1,Zero,0.0,Jawa & Lainnya
BONE,ID-7308,SULAWESI SELATAN,ID-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7308,1,Zero,0.0,Sulawesi
BONE BOLANGO,ID-7503,GORONTALO,ID-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7503,1,Zero,0.0,Sulawesi
BOVEN DIGOEL,ID-9116,PAPUA SELATAN,ID-93,1682.051544000236,168.41154337768447,0.0,155.7981520202637,2509.479757421913,4214.691979211363,2132.08352824101,234.9986002136216,20.428047644042987,0.1776322387695312,4.884983514404296,2.2816131228218826,3.850421929692287,140.7216126137422,2511.537732203251,3736.001911688208,587.2971229553133,2824.9068305968763,1794.3328067809998,131.93628850097656,399.6575310974153,0.0,0.0,0.0,23255.52963937261,0.3990924016029695,0.0399582090953173,0.0,0.036965489480305,0.5954123740951236,1.0,0.5058693586049334,0.0557570046334901,0.0048468660924221,4.214595981051242e-05,0.0011590368972392,0.0005413475371571,0.0009135713709766,0.0333883503961476,0.59590066002242,0.8864234753371644,0.1393452062101122,0.6702522615010793,0.4257328449223349,0.0313038981618922,0.0948248491393189,0.0,0.0,0.0,9116,3,Moderate,23255.529639372606,Papua
BOYOLALI,ID-3309,JAWA TENGAH,ID-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3309,1,Zero,0.0,Jawa & Lainnya
BREBES,ID-3329,JAWA TENGAH,ID-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3329,1,Zero,0.0,Jawa & Lainnya
BULELENG,ID-5108,BALI,ID-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5108,1,Zero,0.0,Jawa & Lainnya
BULUKUMBA,ID-7302,SULAWESI SELATAN,ID-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7302,1,Zero,0.0,Sulawesi
BULUNGAN,ID-6501,KALIMANTAN UTARA,ID-65,0.178519482421875,0.1785245300292968,26.157487561035133,610.7076222290042,727.0197849792357,2219.891805731184,4614.124369700823,3306.6110284022,5995.173879206329,4423.961297710825,7553.104351140079,7960.4714673985745,5375.278266235484,6218.208279776362,3703.491845785284,2386.407509018962,2442.291696714207,1685.4614254333549,2165.4565875610306,452.34683918974,197.9947568664552,425.1238369628899,283.1822634338374,498.660307410766,63271.48375246011,2.2425742388875604e-05,2.2426376472854483e-05,0.0032859219040179,0.0767175191482193,0.0913287344796954,0.2788643630999193,0.5796295343306702,0.4153787928195134,0.7531179407851717,0.5557411160669036,0.9488262575995866,1.0,0.675246219806135,0.7811356783630843,0.4652352390122389,0.299782182348406,0.3068023931392006,0.2117288444957082,0.2720261728754976,0.0568241266917779,0.0248722400020307,0.0534043540893209,0.0355735542289908,0.0626420570003907,6501,0,High,63271.48375246012,Kalimantan
BUNGO,ID-1508,JAMBI,ID-15,335.37951566664793,25.631809749636208,13.821346662765206,4.646906646728514,122.3035080271039,161.52555334422365,45.35178773834813,0.0893659423828125,208.3831946790502,1525.709106393016,2247.046793689585,736.8059081730999,382.61407151115935,106.32942778643414,0.0,0.0,0.0,13.315224188232431,0.0,0.0,7.864218756103515,0.0,0.0,13.671544720458993,5950.489283674976,0.149253463082522,0.0114068873962119,0.0061508940096752,0.0020680061758297,0.0544285541229362,0.0718834844907717,0.0201828408138674,3.9770396697469857e-05,0.0927364731630226,0.6789841273789615,1.0,0.3278996726914112,0.1702741894764542,0.0473196321879191,0.0,0.0,0.0,0.0059256550533908,0.0,0.0,0.0034998019525844,0.0,0.0,0.0060842278669287,1508,3,Moderate,5950.489283674976,Sumatera
BUOL,ID-7205,SULAWESI TENGAH,ID-72,127.9999525878908,0.0,0.0,1.0726231079101565,1.6089309814453123,0.0,54.078207482910216,386.8596024292049,80.98299082031264,30.92739722900391,167.86578169555693,3110.099293579081,2890.828462005619,223.9117274414055,478.390072790528,0.5363054626464843,163.9329707336419,36.916258728027344,0.1787677978515625,0.0,0.0,0.0,108.06774773559556,310.16895781860524,8174.426050427236,0.0411562270221248,0.0,0.0,0.0003448838788281,0.0005173246348651,0.0,0.017387936004023,0.1243881837560271,0.0260387155443895,0.0099441832268361,0.0539744123417931,1.0,0.9294971604198764,0.0719950414135265,0.1538182635448915,0.0001724399808564,0.0527098832735301,0.0118698006858631,5.747977185829258e-05,0.0,0.0,0.0,0.0347473625548565,0.0997295997780395,7205,3,Moderate,8174.426050427238,Sulawesi
BURU,ID-8104,MALUKU,ID-81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8104,1,Zero,0.0,Maluku & Lainnya
BURU SELATAN,ID-8109,MALUKU,ID-81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8109,1,Zero,0.0,Maluku & Lainnya
BUTON,ID-7404,SULAWESI TENGGARA,ID-74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7404,1,Zero,0.0,Sulawesi
BUTON SELATAN,ID-7415,SULAWESI TENGGARA,ID-74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7415,1,Zero,0.0,Sulawesi
BUTON TENGAH,ID-7414,SULAWESI TENGGARA,ID-74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7414,1,Zero,0.0,Sulawesi
BUTON UTARA,ID-7410,SULAWESI TENGGARA,ID-74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7410,1,Zero,0.0,Sulawesi
CIAMIS,ID-3207,JAWA BARAT,ID-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3207,1,Zero,0.0,Jawa & Lainnya
CIANJUR,ID-3203,JAWA BARAT,ID-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3203,1,Zero,0.0,Jawa & Lainnya
CILACAP,ID-3301,JAWA TENGAH,ID-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3301,1,Zero,0.0,Jawa & Lainnya
CIREBON,ID-3209,JAWA BARAT,ID-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3209,1,Zero,0.0,Jawa & Lainnya
